gene_id	NA.	X300_cells_rep1	X300_cells_rep2	X300_cells_rep3	X300_cells_noGSKi_rep1	X300_cells_noGSKi_rep2	X300_cells_noGSKi_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000000078	Klf6	90.8282131867733	92.1289132715236	75.1280545359078	166.555494964299	140.635741393217	111.019553027146	112.715995063144	0.694873432409509	0.202426471235387	3.43272017819	0.000597558471264826	0.00889194069496698
ENSMUSG00000037833	Sh2d4b	22.462891433288	17.831402568682	14.8139825845452	2.99201487959818	3.85303401077306	5.00088076698854	11.1590343739792	-2.22042066196136	0.64689466659779	-3.43243000230503	0.000598198277471291	0.00889194069496698
ENSMUSG00000024725	Ostf1	36.1359557839851	36.6534386134019	40.2093813009084	74.8003719899544	59.7220271669825	80.0140922718166	54.5892111878415	0.925141114380843	0.269656113346942	3.43081824809419	0.000601763641577386	0.0089350977671837
ENSMUSG00000038580	Sct	20.5095965260456	15.8501356166062	15.872124197727	52.8589295395678	49.1261836373566	28.0049322951358	30.3703169687398	1.31421647604904	0.383100051119677	3.43047846693837	0.000602517791853025	0.00893646443586844
ENSMUSG00000039911	Spsb1	47.8557252274397	63.4005424664249	38.0930980745448	27.925472209583	19.2651700538653	18.0031707611587	35.7571964655027	-1.19857301681374	0.349480965481318	-3.42958024956531	0.000604515639476028	0.00895625421076614
ENSMUSG00000056004	9330182L06Rik	6.83653217534852	1.98126695207578	4.2325664527272	15.9574126911903	27.9344965781047	16.0028184543633	12.157515550635	2.19715068452132	0.640864872389206	3.42841491113428	0.000607116816061693	0.00898492945875513
ENSMUSG00000001510	Dlx3	3.90658981448487	4.95316738018944	4.2325664527272	25.9307956231842	14.448877540399	18.0031707611587	11.9125279286906	2.15558944892269	0.628804652205446	3.42807490587459	0.000607877709628901	0.00898633674355013
ENSMUSG00000006356	Crip2	46.8790777738185	57.4567416101975	48.6745142063628	114.69390371793	89.5830407504737	72.0126830446349	71.5499935172363	0.852148671287528	0.248885262468655	3.42386151287222	0.000617380742950942	0.00909674343575499
ENSMUSG00000023022	Lima1	116.221046980925	112.932216268319	114.279294223634	60.8376358851629	84.7667482370074	62.0109215106579	91.8413105176178	-0.724575724173321	0.211631487691136	-3.42376142642251	0.000617608153222688	0.00909674343575499
ENSMUSG00000031654	Cbln1	6.83653217534852	12.8782351884926	7.4069912922726	23.9361190367854	29.8610135834912	31.0054607553289	18.6540586719532	1.64267182574525	0.479812465090629	3.42357055153823	0.000618042063465017	0.00909674343575499
ENSMUSG00000029544	Cabp1	55.6689048564094	71.325610274728	64.5466384040898	159.574126911903	125.223605350125	70.0123307378395	91.0585360891823	0.890042594237228	0.26043535795456	3.41751827105027	0.000631948521842747	0.00929129542408666
ENSMUSG00000061723	Tnnt3	14.6497118043183	3.96253390415155	10.581416131818	35.9041785551781	31.7875305888778	24.004227681545	20.1482664443148	1.6510872742866	0.483255157086207	3.41659525009903	0.000634094772645311	0.00931270636169071
ENSMUSG00000062393	Dgkk	41.9958405057124	31.7002712332124	29.6279651690904	80.7844017491508	71.2811291993017	53.0093361300785	51.3998239977577	0.986692529149418	0.289139997039351	3.41250791745403	0.000643680571135412	0.00944321377023332
ENSMUSG00000044405	Adig	7.81317962896974	1.98126695207578	10.581416131818	0	0	0	3.39597711881059	-5.22242845813732	1.53165362992552	-3.40966675239185	0.000650423020738461	0.00953176928437244
ENSMUSG00000028871	Rspo1	52.7389624955458	63.4005424664249	69.8373464699988	109.707212251933	121.370571339351	86.0151491922029	83.8449640359095	0.772567168463911	0.226721933028771	3.40755372955413	0.000655480021441514	0.00959545970650338
ENSMUSG00000035062	Zc4h2	98.641392815743	110.950949316244	112.163010997271	149.600743979909	173.386530484788	160.028184543633	134.128468689598	0.587321810608056	0.172399220211847	3.40675444985392	0.000657402413706098	0.0096027709716355
ENSMUSG00000021814	Anxa7	145.520470589561	146.613754453608	87.8257538940894	216.422409624268	193.614959041346	179.03153145819	161.504813176844	0.62929287295207	0.185094939139688	3.39983835256109	0.000674257010989981	0.00980651603160752
ENSMUSG00000003032	Klf4	22.462891433288	21.7939364728336	17.9884074240906	36.9015168483775	52.0159591454364	52.0091599766808	33.8619785501178	1.17706957506389	0.34629586526702	3.39902867207576	0.000676256265849022	0.00981444174211209
ENSMUSG00000030468	Siglecg	16.6030067115607	8.915701284341	12.6976993581816	1.99467658639878	1.92651700538653	0	7.0229334909781	-3.27840092317319	0.964467806484916	-3.39918129058304	0.000675879000799055	0.00981444174211209
ENSMUSG00000023008	Fmnl3	186.539663641653	146.613754453608	161.895666816815	110.704550545133	118.480795831272	98.0172630329753	137.041949053576	-0.597221975165367	0.175950456507683	-3.39426215208079	0.000688137858322474	0.00995476599547527
ENSMUSG00000038677	Scube3	35.1593083303638	41.6066059935913	45.5000893668174	14.9600743979909	13.4856190377057	22.0038753747496	28.7859287502031	-1.27760008352959	0.377254524607641	-3.386573255439	0.000707713792601011	0.0102051421567691
ENSMUSG00000044250	Pced1b	37.1126032376063	23.7752034249093	37.034956461363	82.7790783355496	58.7587686642892	56.0098645902716	49.2450791189982	1.01348912141391	0.299491499633263	3.38403301147099	0.000714294144426972	0.0102780683020585
ENSMUSG00000036295	Lrrn3	12.6964168970758	22.7845699488714	29.6279651690904	0.997338293199392	5.7795510161596	8.00140922718166	13.3145417585964	-2.13505832654039	0.632209975593812	-3.37713482697739	0.000732451378361723	0.0104945820103484
ENSMUSG00000041329	Atp1b2	24.4161863405304	19.8126695207578	14.8139825845452	35.9041785551781	52.0159591454364	49.0086315164877	32.6619346104893	1.20969984884215	0.35826232061456	3.37657570789762	0.000733941705285119	0.0105047838772357
ENSMUSG00000031778	Cx3cl1	7.81317962896974	7.92506780830311	7.4069912922726	30.9174870891812	19.2651700538653	26.0045799883404	16.5554126434887	1.7169523713726	0.508592856844188	3.37588770323332	0.000735779440965003	0.0105108947898868
ENSMUSG00000043687	1190005I06Rik	41.9958405057124	43.5878729456671	37.034956461363	75.7977102831538	66.4648366858354	83.0146207320097	57.9826396022902	0.875449630309957	0.259350846653536	3.37554182531535	0.000736704932298501	0.0105108947898868
ENSMUSG00000032434	Cmtm6	104.50127753747	112.932216268319	98.4071700259074	189.494275707885	143.525516901297	149.026246856258	132.981117216189	0.60873183090924	0.180628411836374	3.37007796680775	0.000751469182945439	0.010698923588834
ENSMUSG00000047789	Slc38a9	73.2485590215913	71.325610274728	80.4187626018168	39.8935317279757	46.2364081292768	37.0065176757152	58.021564905184	-0.867826404138385	0.257609452529595	-3.36876770482126	0.000755050342516754	0.0107385821632757
ENSMUSG00000022658	Tagln3	62.5054370317579	70.3349767986901	52.90708065909	30.9174870891812	30.8242720861845	33.0058130621243	46.749177787838	-0.972846990237825	0.288956830991507	-3.36675546620463	0.000760580987623958	0.0107944916823981
ENSMUSG00000045394	Epcam	151.380355311289	129.772985360963	111.104869384089	341.089696274192	308.242720861845	175.030826844599	202.770242339496	1.07100055840019	0.318166224512398	3.3661667263442	0.000762206239920608	0.0108061949792105
ENSMUSG00000075224	Lrrc55	0.976647453621218	0.990633476037889	2.1162832263636	19.9467658639878	14.448877540399	5.00088076698854	7.24668138789968	3.28489665512997	0.979054641026626	3.35517193574147	0.000793156709725215	0.0112096713205877
ENSMUSG00000024084	Qpct	7.81317962896974	7.92506780830311	3.1744248395454	0	0	0	3.15211204613638	-5.12186329681538	1.52719175400343	-3.35377877950739	0.000797160670792955	0.0112544744494692
ENSMUSG00000042607	Asb4	0.976647453621218	0.990633476037889	0	17.9520892775891	14.448877540399	4.00070461359083	6.39482539353966	4.18225836785622	1.24765054651867	3.35210719021124	0.000801989609128256	0.0113055140206137
ENSMUSG00000049382	Krt8	39.0658981448487	20.8033029967957	24.3372571031814	197.47298205348	131.966414868977	46.0081030562946	76.6089930372629	2.15586667206391	0.643813077044666	3.34859099470317	0.000812236038147667	0.0114076480820802
ENSMUSG00000010797	Wnt2	0.976647453621218	0	1.0581416131818	20.9441041571872	13.4856190377057	3.00052846019312	6.57750678698152	4.21348614150561	1.25857497234471	3.34782292202738	0.000814490358065499	0.0114155517786189
ENSMUSG00000037977	6430571L13Rik	6.83653217534852	6.93443433226522	3.1744248395454	34.9068402619787	26.9712380754114	9.00158538057937	14.6375091775214	2.05716263839975	0.614434129296567	3.34806050040692	0.000813792437922696	0.0114155517786189
ENSMUSG00000032246	Calml4	34.1826608767426	23.7752034249093	20.1046906504542	7.97870634559514	8.66932652423939	8.00140922718166	17.1186661748537	-1.66515214225093	0.500013636822076	-3.33021345744508	0.000867794302570737	0.0120376358702952
ENSMUSG00000067586	S1pr3	167.006714569228	111.941582792281	147.08168423227	96.7418144403411	95.3625917666333	75.0132115048281	115.524599884264	-0.67299887028303	0.202208113213074	-3.32824860283359	0.000873938414270109	0.012097996694773
ENSMUSG00000028736	Pax7	25.3928337941517	19.8126695207578	38.0930980745448	8.97604463879453	6.74280951885286	11.0019376873748	18.3365655390794	-1.63932868057069	0.492885985976652	-3.3259794906166	0.000881084114489185	0.0121719470760087
ENSMUSG00000026344	Lypd1	0.976647453621218	0	1.0581416131818	17.9520892775891	9.63258502693266	7.00123307378395	6.10344940751812	4.09884368954028	1.23443156258901	3.32043007790862	0.000898788703970666	0.0123911656154158
ENSMUSG00000058966	Fam57b	5.85988472172731	3.96253390415155	6.3488496790908	21.9414424503866	20.2284285565586	19.0033469145564	12.8907477044119	1.92246991084806	0.580563841598054	3.31138416329252	0.000928356660370844	0.0127337701677086
ENSMUSG00000037217	Syn1	3.90658981448487	8.915701284341	9.5232745186362	22.938780743586	28.897755080798	22.0038753747496	16.0309961360993	1.73194190762901	0.523447886520364	3.30871888535484	0.000937238908302922	0.0128425518227051
ENSMUSG00000044279	Crb3	7.81317962896974	1.98126695207578	5.290708065909	24.9334573299848	26.0079795727182	12.0021138407725	13.0047842317383	2.06078214405277	0.623001374311536	3.30782921037709	0.000940221303067066	0.0128703518534444
ENSMUSG00000062785	Kcnc3	35.1593083303638	32.6909047092503	38.0930980745448	68.8163422307581	57.795510161596	73.0128591980327	50.9280037840909	0.914447948284221	0.276517975220768	3.30701086449855	0.000942972346732281	0.012894931878263
ENSMUSG00000055254	Ntrk2	3.90658981448487	1.98126695207578	2.1162832263636	19.9467658639878	12.5223605350125	13.0022899941702	8.91259273101579	2.49902507342079	0.755882000455838	3.30610475168576	0.000946027135764757	0.012923611590503
ENSMUSG00000068323	Slc4a5	4.88323726810609	5.94380085622733	1.0581416131818	21.9414424503866	28.897755080798	8.00140922718166	11.7876310826469	2.29557660011861	0.695093023881394	3.30254587695346	0.000958114137974787	0.0130328872399345
ENSMUSG00000019851	Perp	26.3694812477729	16.8407690926441	14.8139825845452	58.8429592987641	42.3833741185037	35.0061653689198	32.3761219518583	1.22665584903054	0.371664398064393	3.30043947017497	0.000965335346805696	0.0131077778428938
ENSMUSG00000022868	Ahsg	1.95329490724244	4.95316738018944	2.1162832263636	17.9520892775891	15.4121360430923	14.0024661475679	9.39823949700745	2.38766551748191	0.723774948577025	3.29890599581564	0.000970624090902073	0.0131531258583386
ENSMUSG00000024558	Mapk4	26.3694812477729	21.7939364728336	11.6395577449998	46.8748997803714	58.7587686642892	35.0061653689198	33.4071348798644	1.22808660185887	0.3723242801815	3.29843275668245	0.000972261638475225	0.0131621016394184
ENSMUSG00000060240	Cend1	11.7197694434546	4.95316738018944	10.581416131818	27.925472209583	31.7875305888778	23.0040515281473	18.328567880345	1.60416487881807	0.486947713321538	3.29432675199528	0.000986577406297327	0.0133291644172122
ENSMUSG00000028019	Pdgfc	32.2293659695002	21.7939364728336	34.9186732349994	12.9653978115921	11.5591020323192	6.00105692038625	19.9112554069384	-1.54003751018745	0.468986069890672	-3.28375960195673	0.0010243225653717	0.0137839298751963
ENSMUSG00000053141	Ptprt	6.83653217534852	4.95316738018944	9.5232745186362	41.8882083143745	18.3019115511721	16.0028184543633	16.250985399014	1.84266036380301	0.561224431958365	3.28328607750225	0.00102604484913028	0.0137933539130592
ENSMUSG00000014603	Alx3	24.4161863405304	36.6534386134019	20.1046906504542	75.7977102831538	60.6852856696757	39.0068699825106	42.7773635899544	1.10953739008787	0.338438927250369	3.2783976686791	0.0010439820856842	0.0140205235925171
ENSMUSG00000018451	6330403K07Rik	118.174341888167	157.510722690024	152.372392298179	77.7923868695526	105.958435296259	90.0158538057937	116.970688807996	-0.6429591622693	0.196161935451079	-3.27769585261687	0.00104658097694243	0.014041454717487
ENSMUSG00000030222	Rerg	53.715609949167	52.5035742300081	42.325664527272	87.7657698015465	95.3625917666333	75.0132115048281	67.7810702965758	0.795614328348926	0.242822628675478	3.27652464965376	0.00105093138687551	0.0140858201873474
ENSMUSG00000063564	Col23a1	125.987521517137	92.1289132715236	88.8838955072712	61.8349741783623	58.7587686642892	63.0110976640556	81.7675284671065	-0.743582385096399	0.227127216142123	-3.27385857902255	0.00106089692014522	0.014191204887215
ENSMUSG00000051490	Foxd4	0	0	0	11.9680595183927	6.74280951885286	1.00017615339771	3.28517419844055	5.14763972572888	1.57295840766521	3.2725847680675	0.00106568911096352	0.0142271077454744
ENSMUSG00000037681	Esyt3	2.92994236086365	2.97190042811367	0	17.9520892775891	14.448877540399	9.00158538057937	7.88406583125746	2.78724033466281	0.853423740749422	3.26595125208871	0.00109097028489883	0.0145215245910055
ENSMUSG00000045201	Lrrc3b	12.6964168970758	12.8782351884926	8.4651329054544	30.9174870891812	29.8610135834912	31.0054607553289	20.9706244031707	1.42618690062181	0.437632871240736	3.25886603668142	0.00111858473779701	0.0148744218778781
ENSMUSG00000007908	Hmgcll1	23.4395388869092	25.7564703769851	28.5698235559086	5.98402975919635	8.66932652423939	11.0019376873748	17.2368544651022	-1.59884333159311	0.490882547329815	-3.25707919397444	0.00112565022967738	0.0149536428641295
ENSMUSG00000020253	Ppm1m	95.7114504548793	78.2600446069932	91.0001787336348	140.624699341114	121.370571339351	145.025542242668	111.99874778644	0.618862335275813	0.190128392971457	3.25497063118143	0.00113404092308564	0.0150502953184728
ENSMUSG00000029510	Gpc2	132.824053692486	127.791718408888	175.651507788179	95.7444761471417	96.3258502693266	92.0162061125891	120.058968736435	-0.616691576552175	0.189925620182209	-3.24701625805164	0.00116621727664573	0.0154469426721172
ENSMUSG00000041959	S100a10	70.3186166607277	44.578506421705	49.7326558195446	272.273354043434	155.084618933616	88.0155014989983	113.333875563004	1.64589408604544	0.507144676888732	3.24541331310583	0.00117280265808487	0.0154931029364784
ENSMUSG00000045377	Tmem88	22.462891433288	28.7283708050988	22.2209738768178	55.850944419166	51.0527006427431	45.0079269028968	37.5539680133351	1.04810108821435	0.323115338657908	3.24373671818783	0.00117972736984559	0.0155647901376402
ENSMUSG00000020696	Rffl	26.3694812477729	33.6815381852882	23.2791154899996	65.8243273511599	52.9792176481296	49.0086315164877	41.857051906473	1.00753800475134	0.311381368148605	3.23570421294604	0.00121343052883391	0.0159626431263852
ENSMUSG00000047604	Frat2	83.9916810114247	72.3162437507659	66.6629216304534	95.7444761471417	120.407312836658	146.025718396065	97.5247256287515	0.69819936018182	0.21585137149563	3.2346301779044	0.00121800382228476	0.0160072031055281
ENSMUSG00000024268	Celf4	25.3928337941517	25.7564703769851	31.744248395454	62.8323124715617	56.8322516589027	46.0081030562946	41.427703292225	1.00167166086903	0.310039479781608	3.23078745189036	0.00123449702953232	0.0162081774392974
ENSMUSG00000021108	Prkch	25.3928337941517	26.747103853023	17.9884074240906	35.9041785551781	65.5015781831421	51.0089838232831	37.0905142721448	1.11772460170527	0.346139564503776	3.22911540987127	0.00124173772707609	0.0162873995163712
ENSMUSG00000027524	Edn3	7.81317962896974	3.96253390415155	4.2325664527272	24.9334573299848	26.9712380754114	11.0019376873748	13.1524855131033	1.97029448851353	0.610438736179271	3.22766949693524	0.00124803078269204	0.0163540499747519
ENSMUSG00000042808	Gpx2	13.673064350697	7.92506780830311	5.290708065909	40.8908700211751	28.897755080798	16.0028184543633	18.7800472968743	1.66599838809313	0.516718992869303	3.22418647482254	0.00126331106617676	0.0165340173526017
ENSMUSG00000027882	Stxbp3	75.2018539288338	74.2975107028416	79.360620988635	117.685918597528	114.627761820499	123.021666867918	97.3658888177092	0.635121028765246	0.197230788513028	3.22019210871477	0.00128104718448765	0.0166573158468495
ENSMUSG00000040488	Ltbp4	105.477924991092	85.1944789392584	115.337435836816	68.8163422307581	56.8322516589027	60.0105692038625	81.9448338101149	-0.720281307843591	0.223743865113611	-3.21922260294311	0.00128538659153396	0.0166800824563636
ENSMUSG00000007888	Crlf1	1.95329490724244	3.96253390415155	4.2325664527272	16.9547509843897	19.2651700538653	12.0021138407725	9.72840502385811	2.25626112071639	0.70125256145152	3.21747291167987	0.00129325238429798	0.0167514658645584
ENSMUSG00000022574	Naprt	10.7431219898334	8.915701284341	19.0465490372724	47.8722380735708	34.6773060969576	22.0038753747496	23.8764653094541	1.44124901023137	0.448907260114337	3.21057184475983	0.00132471149224592	0.0170770114716745
ENSMUSG00000075324	Fign	126.964168970758	113.922849744357	117.45371906318	81.7817400423502	77.0606802154613	72.0126830446349	98.1993068467903	-0.634608644955853	0.19764876331235	-3.21078985934742	0.00132370694707276	0.0170770114716745
ENSMUSG00000060477	Irak2	20.5095965260456	21.7939364728336	17.9884074240906	6.98136805239575	4.81629251346633	5.00088076698854	12.8484136259701	-1.84590820654533	0.575355766998539	-3.2082900918416	0.00133526740702224	0.017180270917616
ENSMUSG00000028542	Slc6a9	96.6880979085006	126.80108493285	110.046727770907	50.864252953169	63.5750611777556	86.0151491922029	88.9983956558975	-0.734860574036635	0.229107085118625	-3.20749824762575	0.0013389487626567	0.0172112299519786
ENSMUSG00000001053	N4bp3	62.5054370317579	40.6159725175534	30.6861067822722	82.7790783355496	91.5095577558603	72.0126830446349	63.3514725779381	0.875961306155339	0.273242085992286	3.20580668594394	0.00134684437484526	0.0172798084860138
ENSMUSG00000040891	Foxa3	0	0	0	7.97870634559514	9.63258502693266	1.00017615339771	3.10191125432092	5.06640928619915	1.58179760760081	3.20294408200782	0.00136030391241655	0.0174193756222828
ENSMUSG00000020469	Myl7	0	0.990633476037889	0	10.9707212251933	12.5223605350125	3.00052846019312	4.58070728273946	4.61379925292621	1.44063750705523	3.20260942140619	0.001361885511034	0.0174230983340529
ENSMUSG00000040265	Dnm3	9.76647453621218	4.95316738018944	10.581416131818	0	0.963258502693266	0	4.37738609181881	-4.57465440604297	1.42877548745067	-3.20180073512139	0.00136571434871	0.0174555365194497
ENSMUSG00000055639	Dach1	98.641392815743	75.2881441788795	102.639736478635	166.555494964299	158.937652944389	110.019376873748	118.680299709282	0.656591580482397	0.205251185875944	3.19896607505717	0.00137921397596264	0.017572920249954
ENSMUSG00000002633	Shh	0.976647453621218	0	0	16.9547509843897	10.5958435296259	1.00017615339771	4.92123635350575	4.72061202544818	1.47600862509123	3.19822794067779	0.00138274936498289	0.0175899794337173
ENSMUSG00000028364	Tnc	15.6263592579395	8.915701284341	14.8139825845452	0.997338293199392	3.85303401077306	1.00017615339771	7.53443193069931	-2.73776245354358	0.856097599318389	-3.19795599908625	0.0013840539693895	0.0175899966335688
ENSMUSG00000069805	Fbp1	1.95329490724244	0.990633476037889	1.0581416131818	14.9600743979909	8.66932652423939	11.0019376873748	6.43890143434453	3.10505572918759	0.971090561262711	3.1974934707944	0.00138627549620897	0.0176016560417051
ENSMUSG00000068079	Tcf15	3843.10772999949	3405.79789061826	3557.47210351721	671.208671323191	838.998155845835	2061.36305215268	2396.32460057611	-1.59727935450988	0.500181880725647	-3.19339707426547	0.00140609453069209	0.0177863710222597
ENSMUSG00000050103	Agmo	13.673064350697	5.94380085622733	11.6395577449998	0.997338293199392	0	1.00017615339771	5.54232289975355	-3.98192452206697	1.24718292702637	-3.19273495152872	0.00140932240714358	0.0178105098588174
ENSMUSG00000019796	Lrp11	53.715609949167	40.6159725175534	66.6629216304534	98.7364910267398	82.8402312316209	93.0163822659868	72.5979347702535	0.772958284868966	0.242454419326826	3.18805607674664	0.00143232755889929	0.0180084811543117
ENSMUSG00000062327	T	632.867549946549	625.089723379908	577.745320797263	1161.89911157729	924.728162585535	730.128591980327	775.409743377812	0.617582588723029	0.193676376883989	3.18873472675998	0.0014289694373508	0.0180084811543117
ENSMUSG00000068566	Myadm	94.7348030012581	92.1289132715236	78.3024793754532	166.555494964299	150.268326420149	103.018143799964	114.168026805441	0.661925504645313	0.207612401092883	3.18827536872028	0.00143124165537388	0.0180084811543117
ENSMUSG00000041378	Cldn5	39.0658981448487	4.95316738018944	12.6976993581816	3.98935317279757	0.963258502693266	5.00088076698854	11.1117095542832	-2.51989944321213	0.791932063112623	-3.18196416155684	0.00146279918168306	0.0183488852743273
ENSMUSG00000037465	Klf10	104.50127753747	127.791718408888	102.639736478635	73.803033696755	64.5383196804488	73.0128591980327	91.0478241667048	-0.665466775107959	0.209492897519312	-3.17656007906719	0.00149032916955481	0.0186422361459512
ENSMUSG00000029219	Slc10a4	12.6964168970758	5.94380085622733	6.3488496790908	32.9121636755799	26.9712380754114	18.0031707611587	17.1459399907573	1.63458940716559	0.514770761523534	3.17537344647897	0.00149643779364706	0.0187013156489392
ENSMUSG00000027230	Creb3l1	19.5329490724244	5.94380085622733	14.8139825845452	30.9174870891812	34.6773060969576	39.0068699825106	24.148732613641	1.37640045153648	0.433584887690109	3.17446592492914	0.00150112515009243	0.0187252182539718
ENSMUSG00000030844	Rgs10	27.3461287013941	22.7845699488714	30.6861067822722	73.803033696755	36.6038231023441	58.010216897067	41.538979854784	1.05964303465172	0.333787777543478	3.17460106673229	0.00150042628543803	0.0187252182539718
ENSMUSG00000030342	Cd9	92.7815080940157	53.494207706046	92.0583203468166	135.638007875117	123.297088344738	124.021843021316	103.548495898008	0.685444156897032	0.216003990797688	3.17329394871703	0.00150719843064801	0.0187489928280702
ENSMUSG00000025287	Acot9	41.9958405057124	37.6440720894398	29.6279651690904	64.8269890579605	66.4648366858354	69.0121545844418	51.59530968208	0.87112325408868	0.274644368446509	3.17182274304796	0.00151485438554192	0.018809558088003
ENSMUSG00000028780	Sema3c	81.0617386505611	63.4005424664249	102.639736478635	10.9707212251933	15.4121360430923	42.0073984427037	52.5820455511016	-1.85389887078047	0.585881040033201	-3.16429231209702	0.00155460571556635	0.019179628284277
ENSMUSG00000030317	Timp4	3.90658981448487	0.990633476037889	1.0581416131818	12.9653978115921	17.3386530484788	9.00158538057937	7.5435001907258	2.70946188954735	0.857095703975086	3.16121277586768	0.00157113683560337	0.019348206085893
ENSMUSG00000054793	Cadm4	69.3419692071065	68.3537098466143	75.1280545359078	42.8855466075739	41.4201156158104	36.0063415223175	55.5226228892217	-0.821909952589411	0.261299304688134	-3.14547317135182	0.00165818402719239	0.0202722009193983
ENSMUSG00000038264	Sema7a	12.6964168970758	16.8407690926441	19.0465490372724	50.864252953169	48.1629251346633	21.0036992213519	28.1024353893627	1.30886682721011	0.416472943313826	3.14274155914093	0.0016737354652677	0.0204253233044468
ENSMUSG00000009585	Apobec3	15.6263592579395	11.8876017124547	9.5232745186362	34.9068402619787	32.750789091571	27.0047561417381	21.9499368307197	1.34940312048059	0.429911144141219	3.13879539730502	0.00169643852670426	0.0206277754909256
ENSMUSG00000020598	Nrcam	7.81317962896974	4.95316738018944	6.3488496790908	25.9307956231842	21.1916870592519	17.002994607761	13.8734456630745	1.74527161409932	0.555952667704163	3.1392449672137	0.0016938378381544	0.0206277754909256
ENSMUSG00000030283	St8sia1	10.7431219898334	8.915701284341	15.872124197727	1.99467658639878	1.92651700538653	1.00017615339771	6.74205286951407	-2.84657636968132	0.906885158459415	-3.13884987876192	0.0016961231649033	0.0206277754909256
ENSMUSG00000056608	Chd9	53.715609949167	37.6440720894398	45.5000893668174	25.9307956231842	23.1182040646384	14.0024661475679	33.3185395401358	-1.11749405394446	0.356011910396514	-3.13892322506806	0.00169569869051109	0.0206277754909256
ENSMUSG00000062609	Kcnj15	4.88323726810609	1.98126695207578	5.290708065909	20.9441041571872	23.1182040646384	9.00158538057937	10.869850981416	2.13232216428426	0.679862914934077	3.13640017339528	0.00171035652475341	0.0207782916423014
ENSMUSG00000033278	Ptprm	10.7431219898334	21.7939364728336	9.5232745186362	44.8802231939727	30.8242720861845	31.0054607553289	24.7950481694649	1.33863920803365	0.427084333351001	3.13436739186939	0.0017222507710598	0.0208851919649543
ENSMUSG00000032259	Drd2	0.976647453621218	5.94380085622733	2.1162832263636	18.9494275707885	17.3386530484788	10.0017615339771	9.22109561490941	2.35450112474042	0.75247971243901	3.12898950738324	0.00175408571850307	0.0211950715690564
ENSMUSG00000090523	Gypc	14.6497118043183	18.8220360447199	7.4069912922726	0.997338293199392	3.85303401077306	2.00035230679542	7.95491062534644	-2.57308870286928	0.822767053465108	-3.1273599155832	0.00176383853329244	0.0212938539211521
ENSMUSG00000002985	Apoe	203.142670353213	198.126695207578	130.151418421361	407.911361918551	352.552611985735	244.042981429041	255.98795655258	0.917771225061961	0.293611444054926	3.12580195235944	0.001773209253795	0.0213687547307778
ENSMUSG00000003546	Klc4	79.1084437433186	78.2600446069932	60.3140719513626	34.9068402619787	47.19966663197	40.0070461359083	56.6326855552553	-0.834650098428628	0.266998116005713	-3.12605238911413	0.00177169986508017	0.0213687547307778
ENSMUSG00000025161	Slc16a3	423.864994871609	678.583931085954	443.361335923174	796.873296266314	1128.93896515651	843.148497314268	719.128503436304	0.840938041788507	0.26952158998735	3.12011383514017	0.00180781161849024	0.0217469103518384
ENSMUSG00000028546	Elavl4	23.4395388869092	32.6909047092503	38.0930980745448	11.9680595183927	9.63258502693266	15.0026423009656	21.8044714194992	-1.36361494238723	0.437430805358084	-3.11732718794454	0.00182498906177966	0.0219144816430962
ENSMUSG00000073411	H2-D1	76.178501382455	86.1851124152963	59.2559303381808	125.664624943123	116.554278825885	107.018848413555	95.1428827197492	0.653579704949434	0.209719404604806	3.11644840963112	0.00183043705222672	0.0219408604741598
ENSMUSG00000024211	Grm8	0	0	2.1162832263636	5.98402975919635	10.5958435296259	14.0024661475679	5.4497704437923	3.91069185961862	1.25834308571736	3.10781050415135	0.00188478876798617	0.022492479223262
ENSMUSG00000071719	Tmem28	20.5095965260456	32.6909047092503	25.3953987163632	51.8615912463684	50.0894421400498	54.0095122834762	39.0927409369256	0.988693376440817	0.318381005522904	3.10537801970002	0.00190035984643575	0.0226382672968608
ENSMUSG00000018906	P4ha2	55.6689048564094	68.3537098466143	55.0233638854536	95.7444761471417	104.031918290873	90.0158538057937	78.1397044720476	0.694253331433842	0.223926486087756	3.10036272869376	0.00193283782042032	0.0229643592096946
ENSMUSG00000055214	Pld5	11.7197694434546	5.94380085622733	10.581416131818	32.9121636755799	18.3019115511721	30.0052846019312	18.2440577100305	1.52352234235386	0.49173708298372	3.09824578026445	0.00194669907813612	0.0230883984688956
ENSMUSG00000028020	Glrb	25.3928337941517	22.7845699488714	22.2209738768178	8.97604463879453	6.74280951885286	8.00140922718166	15.686440167445	-1.57145678150419	0.507408956900363	-3.09702215566678	0.00195475263466438	0.0231576219753357
ENSMUSG00000025572	Tmc6	34.1826608767426	27.7377373290609	22.2209738768178	63.8296507647611	56.8322516589027	45.0079269028968	41.6352002348637	0.974030195751649	0.314566411012978	3.0964214920946	0.00195871721793259	0.0231698565209782
ENSMUSG00000015094	Npdc1	91.8048606403945	68.3537098466143	105.81416131818	145.611390807111	112.701244815112	156.027479930042	113.385474559576	0.640776278920123	0.206958327990107	3.09616088003356	0.00196043964100529	0.0231699245487289
ENSMUSG00000025270	Alas2	3.90658981448487	0	1.0581416131818	8.97604463879453	11.5591020323192	16.0028184543633	6.91711609219062	2.86515736738737	0.926250002013493	3.09328729949695	0.00197952396199786	0.0233545759747247
